STATE_PROVINCE,LATITUDE,LONGITUDE,OBSERVATION DATE,MONTH
Georgia,31.178422,-81.3503682,12/4/12,12
Washington,46.9425863,-124.1223335,12/4/12,12
Washington,46.9425863,-124.1223335,12/4/12,12
Washington,47.6928546,-122.4054806,12/4/12,12
Washington,48.3394212,-122.4120712,12/4/12,12
Washington,48.2282464,-122.3494577,12/4/12,12
Washington,48.2282464,-122.3494577,12/4/12,12
Washington,47.7877292,-117.3233414,12/4/12,12
Wisconsin,46.6904092,-92.0879352,12/4/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.179873,-81.3489976,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.181356,-81.3476805,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.178422,-81.3503682,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Georgia,31.1792149,-81.3498442,12/5/12,12
Georgia,31.1748426,-81.3490391,12/5/12,12
Massachusetts,42.0295225,-70.6261466,12/5/12,12
North Dakota,47.9618564,-97.1423074,12/5/12,12
Oregon,46.2286726,-124.0217721,12/5/12,12
Washington,46.95072,-124.15571,12/5/12,12
Washington,46.9425863,-124.1223335,12/5/12,12
Washington,47.096203,-122.68157,12/5/12,12
Washington,47.096203,-122.68157,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Washington,47.0812514,-122.7180576,12/5/12,12
Wisconsin,44.0927942,-87.6501703,12/5/12,12
Georgia,31.1748426,-81.3490391,12/6/12,12
Iowa,42.0025576,-93.81217,12/6/12,12
Minnesota,44.6081465,-95.6257259,12/6/12,12
Washington,48.2057972,-122.3683629,12/6/12,12
Wisconsin,43.53127,-88.62425,12/6/12,12
Wisconsin,44.5156036,-87.727375,12/6/12,12
Georgia,31.1748426,-81.3490391,12/7/12,12
Georgia,31.1847471,-81.3430065,12/7/12,12
Georgia,31.1748426,-81.3490391,12/7/12,12
Georgia,31.1850343,-81.3432674,12/7/12,12
Georgia,31.1748426,-81.3490391,12/7/12,12
Georgia,31.1748426,-81.3490391,12/7/12,12
Georgia,31.1748426,-81.3490391,12/7/12,12
Georgia,31.1748426,-81.3490391,12/7/12,12
Nebraska,41.2985194,-96.3306084,12/7/12,12
Oregon,46.2302,-124.003624,12/7/12,12
Wisconsin,46.6956315,-92.0769871,12/7/12,12
Wisconsin,44.4594665,-87.4987771,12/7/12,12
Wisconsin,44.4594665,-87.4987771,12/7/12,12
Wisconsin,44.4594665,-87.4987771,12/7/12,12
Wisconsin,44.4594665,-87.4987771,12/7/12,12
Wisconsin,44.7775856,-89.6793687,12/7/12,12
Wisconsin,44.7775856,-89.6793687,12/7/12,12
Wisconsin,44.790481,-89.7033949,12/7/12,12
Wisconsin,44.7776298,-89.6794708,12/7/12,12
Wisconsin,43.7498742,-87.6998279,12/7/12,12
Wisconsin,43.7498742,-87.6998279,12/7/12,12
Wisconsin,43.7498742,-87.6998279,12/7/12,12
Illinois,40.8407091,-88.0929065,12/8/12,12
North Dakota,47.9618564,-97.1423074,12/8/12,12
North Dakota,47.9731,-97.2762,12/8/12,12
New York,40.9379611,-72.7989829,12/8/12,12
Ohio,41.164175,-84.6156102,12/8/12,12
Ohio,41.1648287,-84.6146427,12/8/12,12
Ohio,41.164175,-84.6156102,12/8/12,12
Oregon,46.2265811,-123.9901543,12/8/12,12
Oregon,46.2265811,-123.9901543,12/8/12,12
Washington,47.6301994,-122.3135986,12/8/12,12
Washington,47.6301994,-122.3135986,12/8/12,12
Washington,47.6434174,-118.0553055,12/8/12,12
Washington,48.3246351,-122.3741287,12/8/12,12
Washington,47.0812514,-122.7180576,12/8/12,12
Washington,47.0812514,-122.7180576,12/8/12,12
Wisconsin,46.6030476,-90.8633429,12/8/12,12
Wisconsin,46.6030476,-90.8633429,12/8/12,12
Wisconsin,46.66847,-90.88683,12/8/12,12
Wisconsin,44.4594665,-87.4987771,12/8/12,12
Wisconsin,44.790481,-89.7033949,12/8/12,12
Wisconsin,43.7562069,-87.7038449,12/8/12,12
Wisconsin,43.7641099,-87.6958297,12/8/12,12
Georgia,31.1843981,-81.34288,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1821409,-81.3456203,12/9/12,12
Georgia,31.18445,-81.343456,12/9/12,12
Georgia,31.1821409,-81.3456203,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.1748426,-81.3490391,12/9/12,12
Georgia,31.18445,-81.343456,12/9/12,12
Illinois,40.6567284,-88.7168012,12/9/12,12
Maine,43.4367322,-70.3694272,12/9/12,12
Maine,43.4367322,-70.3694272,12/9/12,12
Maine,43.4367322,-70.3694272,12/9/12,12
Maine,43.4438446,-70.3563273,12/9/12,12
Maine,43.4438446,-70.3563273,12/9/12,12
Michigan,45.7203247,-87.0706446,12/9/12,12
Oregon,46.2265811,-123.9901543,12/9/12,12
Washington,48.3394212,-122.4120712,12/9/12,12
Washington,47.7877292,-117.3233414,12/9/12,12
Washington,48.9263477,-122.4409103,12/9/12,12
Wisconsin,43.0032,-87.8895,12/9/12,12
Wisconsin,42.9971754,-87.8829058,12/9/12,12
Oregon,46.2286726,-124.0217721,12/10/12,12
Washington,46.9425863,-124.1223335,12/10/12,12
Washington,47.6809309,-122.4010626,12/10/12,12
Washington,48.7871878,-122.7081871,12/10/12,12
Washington,48.7871878,-122.7081871,12/10/12,12
Wisconsin,43.0030316,-87.8870905,12/10/12,12
Wisconsin,43.0030316,-87.8870905,12/10/12,12
Georgia,31.1435498,-81.3727941,12/11/12,12
Georgia,31.1441965,-81.3702017,12/11/12,12
Ohio,41.164175,-84.6156102,12/11/12,12
Oregon,46.2286726,-124.0217721,12/11/12,12
Washington,47.6817977,-122.3989919,12/11/12,12
Washington,48.2282464,-122.3494577,12/11/12,12
Washington,48.7871878,-122.7081871,12/11/12,12
Wisconsin,44.2552099,-87.7100169,12/11/12,12
Wisconsin,42.9904325,-87.8751674,12/11/12,12
Idaho,47.7711422,-116.8477536,12/12/12,12
Maine,43.4470928,-70.3369403,12/12/12,12
Maine,43.444123,-70.340395,12/12/12,12
Michigan,46.2296862,-84.600118,12/12/12,12
Oregon,46.2333653,-123.9988735,12/12/12,12
South Dakota,44.340692,-97.514625,12/12/12,12
Washington,47.8351318,-120.7845436,12/12/12,12
Washington,47.6808225,-122.399936,12/12/12,12
Washington,47.731591,-122.355518,12/12/12,12
Washington,47.0812514,-122.7180576,12/12/12,12
Washington,47.0812514,-122.7180576,12/12/12,12
Washington,47.1004537,-122.7266407,12/12/12,12
Washington,47.0812514,-122.7180576,12/12/12,12
Washington,47.1004537,-122.7266407,12/12/12,12
Washington,47.0812514,-122.7180576,12/12/12,12
Washington,47.0812514,-122.7180576,12/12/12,12
Washington,47.0780133,-122.7119207,12/12/12,12
Washington,47.0812514,-122.7180576,12/12/12,12
Washington,47.0812514,-122.7180576,12/12/12,12
Washington,47.0812514,-122.7180576,12/12/12,12
Wisconsin,42.9971754,-87.8829058,12/12/12,12
Wisconsin,42.9955726,-87.8824248,12/12/12,12
Georgia,31.1441965,-81.3702017,12/13/12,12
Georgia,31.1441965,-81.3702017,12/13/12,12
Georgia,31.1464647,-81.3656755,12/13/12,12
Georgia,31.1441965,-81.3702017,12/13/12,12
Georgia,31.1441965,-81.3702017,12/13/12,12
Massachusetts,42.0295225,-70.6261466,12/13/12,12
North Dakota,47.9618564,-97.1423074,12/13/12,12
Ohio,41.164175,-84.6156102,12/13/12,12
Ohio,41.164175,-84.6156102,12/13/12,12
Oregon,46.2286726,-124.0217721,12/13/12,12
Washington,47.681841,-122.4002472,12/13/12,12
Washington,47.6801798,-122.4010172,12/13/12,12
Washington,47.6801055,-122.4004953,12/13/12,12
Washington,47.7909615,-117.3163986,12/13/12,12
Wisconsin,43.6186793,-88.8266087,12/13/12,12
Wisconsin,43.7923246,-89.3295206,12/13/12,12
Georgia,31.1549,-81.36435,12/14/12,12
Georgia,31.1441965,-81.3702017,12/14/12,12
Georgia,31.1441965,-81.3702017,12/14/12,12
Georgia,31.1549,-81.36435,12/14/12,12
Georgia,31.1444475,-81.3735976,12/14/12,12
Georgia,31.1549,-81.36435,12/14/12,12
North Dakota,47.5218379,-101.4480972,12/14/12,12
South Dakota,43.3992077,-97.5139199,12/14/12,12
South Dakota,43.3992077,-97.5139199,12/14/12,12
Washington,46.9425863,-124.1223335,12/14/12,12
Washington,47.6828303,-122.3995033,12/14/12,12
Washington,47.6842748,-122.4003617,12/14/12,12
Washington,47.6815188,-122.3998965,12/14/12,12
Wisconsin,46.6366492,-90.9212208,12/14/12,12
Wisconsin,42.9971754,-87.8829058,12/14/12,12
Wisconsin,42.9971754,-87.8829058,12/14/12,12
Wisconsin,42.9904325,-87.8751674,12/14/12,12
Wisconsin,42.9971754,-87.8829058,12/14/12,12
Wisconsin,42.9904325,-87.8751674,12/14/12,12
Wisconsin,42.9904325,-87.8751674,12/14/12,12
Wisconsin,43.6572057,-87.6536975,12/14/12,12
Alaska,58.3523993,-134.5945144,12/15/12,12
Alaska,58.3523993,-134.5945144,12/15/12,12
Georgia,31.1441965,-81.3702017,12/15/12,12
Maine,43.5649691,-70.3639502,12/15/12,12
Maine,43.5649691,-70.3639502,12/15/12,12
Maine,43.5547037,-70.3596948,12/15/12,12
Maine,43.5649691,-70.3639502,12/15/12,12
Maine,43.5649691,-70.3639502,12/15/12,12
Maine,43.7504507,-69.7644303,12/15/12,12
Michigan,44.746881,-85.5833794,12/15/12,12
Michigan,42.0889492,-85.6375927,12/15/12,12
Michigan,42.6431623,-82.8130836,12/15/12,12
North Dakota,46.9626441,-96.8402598,12/15/12,12
North Dakota,47.9618564,-97.1423074,12/15/12,12
North Dakota,48.006922,-97.1541595,12/15/12,12
New York,41.006697,-72.0545053,12/15/12,12
New York,41.0111908,-72.0611844,12/15/12,12
New York,41.0128037,-72.0372128,12/15/12,12
Oregon,46.2302,-124.003624,12/15/12,12
Washington,47.6816761,-122.4001782,12/15/12,12
Washington,47.6816317,-122.3990621,12/15/12,12
Washington,47.6816388,-122.3990885,12/15/12,12
Washington,48.3394212,-122.4120712,12/15/12,12
Washington,48.2282464,-122.3494577,12/15/12,12
Washington,48.0084884,-122.2282108,12/15/12,12
Wisconsin,46.5923173,-90.8838016,12/15/12,12
Wisconsin,42.9904325,-87.8751674,12/15/12,12
Michigan,44.6765419,-85.6630397,12/16/12,12
Michigan,44.2569829,-83.4456809,12/16/12,12
North Dakota,47.9618564,-97.1423074,12/16/12,12
New York,41.5303676,-73.9775397,12/16/12,12
New York,41.5304592,-73.969295,12/16/12,12
New York,41.5317405,-73.9681149,12/16/12,12
Ohio,41.164175,-84.6156102,12/16/12,12
Oregon,46.2302,-124.003624,12/16/12,12
Oregon,46.2302,-124.003624,12/16/12,12
Washington,46.9425863,-124.1223335,12/16/12,12
Washington,47.6829534,-122.3997322,12/16/12,12
Washington,47.6829967,-122.4000755,12/16/12,12
Washington,47.681841,-122.4002472,12/16/12,12
Washington,47.68317,-122.4001184,12/16/12,12
Washington,47.1125,-120.6002,12/16/12,12
Washington,47.1790373,-120.5909586,12/16/12,12
Washington,48.3384463,-122.4334324,12/16/12,12
Washington,47.0812514,-122.7180576,12/16/12,12
Washington,47.0812514,-122.7180576,12/16/12,12
Washington,48.7871878,-122.7081871,12/16/12,12
Wisconsin,43.0032,-87.8895,12/16/12,12
Wisconsin,43.0030316,-87.8870905,12/16/12,12
Wisconsin,42.9971754,-87.8829058,12/16/12,12
Wisconsin,43.058455,-87.876085,12/16/12,12
Michigan,44.2569829,-83.4456809,12/17/12,12
Michigan,42.592648,-82.7715111,12/17/12,12
Michigan,42.5937459,-82.7784795,12/17/12,12
Michigan,42.592648,-82.7715111,12/17/12,12
Montana,48.0267179,-106.4673043,12/17/12,12
North Dakota,47.9618564,-97.1423074,12/17/12,12
Ohio,40.6079166,-81.7707682,12/17/12,12
Ohio,40.5962404,-81.7629375,12/17/12,12
Ohio,41.164175,-84.6156102,12/17/12,12
Ohio,41.164175,-84.6156102,12/17/12,12
Oregon,46.2286726,-124.0217721,12/17/12,12
Oregon,46.2302,-124.003624,12/17/12,12
Oregon,44.9164375,-123.0029297,12/17/12,12
Oregon,44.8895119,-122.9840283,12/17/12,12
Wisconsin,43.98235,-88.5569823,12/17/12,12
Illinois,41.548404,-88.123287,12/18/12,12
Michigan,42.592648,-82.7715111,12/18/12,12
Michigan,42.340086,-82.9775444,12/18/12,12
Michigan,42.340086,-82.9775444,12/18/12,12
Oregon,44.8986262,-122.9999685,12/18/12,12
Oregon,44.9164375,-123.0029297,12/18/12,12
Oregon,44.917049,-123.002077,12/18/12,12
Oregon,44.9112102,-123.0084229,12/18/12,12
Washington,47.6809427,-122.40039,12/18/12,12
Washington,47.6928546,-122.4054806,12/18/12,12
Washington,48.2057972,-122.3683629,12/18/12,12
Georgia,31.1602278,-81.3846588,12/19/12,12
Georgia,31.1411637,-81.3773587,12/19/12,12
Michigan,43.6789219,-83.9201832,12/19/12,12
Michigan,43.6700032,-83.9116268,12/19/12,12
Michigan,43.6789219,-83.9201832,12/19/12,12
Michigan,42.59576,-82.781709,12/19/12,12
Michigan,42.59576,-82.781709,12/19/12,12
Michigan,42.592648,-82.7715111,12/19/12,12
Michigan,42.5958117,-82.7781383,12/19/12,12
Michigan,43.2141024,-86.0231044,12/19/12,12
Michigan,43.2141024,-86.0231044,12/19/12,12
Michigan,43.2141024,-86.0231044,12/19/12,12
Ohio,41.164175,-84.6156102,12/19/12,12
Oregon,44.915532,-123.0005936,12/19/12,12
Oregon,44.911034,-123.0017952,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Washington,47.0925656,-122.6980591,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Washington,47.0925656,-122.6980591,12/19/12,12
Washington,47.0812514,-122.7180576,12/19/12,12
Michigan,42.592648,-82.7715111,12/20/12,12
Ohio,41.164175,-84.6156102,12/20/12,12
Georgia,31.1413889,-81.3777778,12/21/12,12
Georgia,31.1413889,-81.3777778,12/21/12,12
Georgia,31.1413889,-81.3777778,12/21/12,12
Oregon,46.2286726,-124.0217721,12/21/12,12
Oregon,44.91122,-123.00813,12/21/12,12
Washington,46.9425863,-124.1223335,12/21/12,12
Washington,47.6824438,-122.4010097,12/21/12,12
Washington,48.3394212,-122.4120712,12/21/12,12
West Virginia,37.6388354,-81.0982029,12/21/12,12
Georgia,31.1441965,-81.3702017,12/22/12,12
Michigan,44.6818592,-85.6642359,12/22/12,12
Montana,47.8689885,-107.9136655,12/22/12,12
Washington,47.3108383,-117.9680157,12/22/12,12
Washington,48.2282464,-122.3494577,12/22/12,12
Washington,47.0812514,-122.7180576,12/22/12,12
Washington,47.1004537,-122.7266407,12/22/12,12
Washington,48.7871878,-122.7081871,12/22/12,12
Washington,48.7871878,-122.7081871,12/22/12,12
Wisconsin,46.5162917,-90.9484291,12/22/12,12
Wisconsin,43.0030316,-87.8870905,12/22/12,12
Wisconsin,44.3920164,-88.2303219,12/22/12,12
Connecticut,41.3223954,-71.8600059,12/23/12,12
Georgia,31.1441965,-81.3702017,12/23/12,12
Georgia,31.1441965,-81.3702017,12/23/12,12
Georgia,31.1413889,-81.3777778,12/23/12,12
Illinois,40.6999388,-89.0299459,12/23/12,12
Illinois,40.6999388,-89.0299459,12/23/12,12
Ohio,41.1207456,-84.5868301,12/23/12,12
Washington,46.9425863,-124.1223335,12/23/12,12
Washington,46.9425863,-124.1223335,12/23/12,12
Washington,47.6818266,-122.4006763,12/23/12,12
Washington,47.6823693,-122.3953147,12/23/12,12
Washington,47.6849021,-122.3925358,12/23/12,12
Washington,48.2282464,-122.3494577,12/23/12,12
Washington,48.2282464,-122.3494577,12/23/12,12
Washington,48.2282464,-122.3494577,12/23/12,12
Washington,48.2320943,-122.3829746,12/23/12,12
Washington,48.7871878,-122.7081871,12/23/12,12
Wisconsin,46.5360746,-90.8946133,12/23/12,12
Wisconsin,43.0030316,-87.8870905,12/23/12,12
Michigan,42.8724909,-86.0953598,12/24/12,12
Montana,48.0447388,-106.4982942,12/24/12,12
Montana,48.1030964,-106.5115121,12/24/12,12
North Dakota,46.8641972,-99.9207577,12/24/12,12
Oregon,46.2302,-124.003624,12/24/12,12
Oregon,44.9122484,-123.0034447,12/24/12,12
Washington,46.9425863,-124.1223335,12/24/12,12
Washington,47.3108383,-117.9680157,12/24/12,12
Washington,48.2741576,-122.3848955,12/24/12,12
Washington,48.2282464,-122.3494577,12/24/12,12
Washington,46.2469025,-118.8877215,12/24/12,12
Wisconsin,46.5360746,-90.8946133,12/24/12,12
Georgia,31.15053,-81.36952,12/25/12,12
Michigan,44.2569829,-83.4456809,12/25/12,12
Michigan,44.2569829,-83.4456809,12/25/12,12
Michigan,42.4060173,-82.8841135,12/25/12,12
New York,42.8814376,-78.8885872,12/25/12,12
Oregon,44.916319,-123.002684,12/25/12,12
Oregon,44.916319,-123.002684,12/25/12,12
Washington,47.681841,-122.4002472,12/25/12,12
Wisconsin,42.6630423,-88.8059005,12/25/12,12
Wisconsin,43.7498742,-87.6998279,12/25/12,12
Wisconsin,43.7641099,-87.6958297,12/25/12,12
Georgia,31.144734,-81.371316,12/26/12,12
Massachusetts,41.6714212,-69.9490499,12/26/12,12
Massachusetts,41.687784,-69.9314117,12/26/12,12
Montana,47.67589,-114.15002,12/26/12,12
New York,42.8814376,-78.8885872,12/26/12,12
Oregon,44.9112048,-123.002518,12/26/12,12
Washington,46.9425863,-124.1223335,12/26/12,12
Washington,47.6798474,-122.4000755,12/26/12,12
Washington,47.6801652,-122.4004197,12/26/12,12
Washington,47.6827743,-122.3994595,12/26/12,12
Washington,48.2282464,-122.3494577,12/26/12,12
Wisconsin,43.0030316,-87.8870905,12/26/12,12
Georgia,31.1441965,-81.3702017,12/27/12,12
Georgia,31.1441965,-81.3702017,12/27/12,12
Georgia,31.1441965,-81.3702017,12/27/12,12
Georgia,31.1549,-81.36435,12/27/12,12
Georgia,31.1441965,-81.3702017,12/27/12,12
Georgia,31.143498,-81.371032,12/27/12,12
Georgia,31.143498,-81.371032,12/27/12,12
Georgia,31.1387653,-81.3795162,12/27/12,12
Michigan,43.7133947,-83.3262542,12/27/12,12
Michigan,46.5463018,-87.4301444,12/27/12,12
North Dakota,47.4383058,-100.0071716,12/27/12,12
North Dakota,47.4383058,-100.0071716,12/27/12,12
Oregon,44.9164375,-123.0029297,12/27/12,12
Oregon,44.9083233,-123.0052215,12/27/12,12
Oregon,44.9046014,-123.009865,12/27/12,12
Washington,47.6812449,-122.401125,12/27/12,12
Washington,47.6800207,-122.4007836,12/27/12,12
Washington,47.6829967,-122.4000755,12/27/12,12
Washington,47.683891,-122.4005622,12/27/12,12
Washington,48.3394212,-122.4120712,12/27/12,12
Washington,48.7871878,-122.7081871,12/27/12,12
Washington,48.7871878,-122.7081871,12/27/12,12
Wisconsin,46.5027643,-90.9077454,12/27/12,12
Wisconsin,44.5092382,-87.7673721,12/27/12,12
Wisconsin,42.9971754,-87.8829058,12/27/12,12
Michigan,46.1937763,-84.5717454,12/28/12,12
Michigan,43.3747705,-84.2994188,12/28/12,12
Montana,48.0042434,-106.4108059,12/28/12,12
Montana,48.0447468,-106.4689133,12/28/12,12
New York,41.6043209,-73.914151,12/28/12,12
New York,42.89139,-78.89472,12/28/12,12
New York,42.89139,-78.89472,12/28/12,12
New York,41.006697,-72.0545053,12/28/12,12
Oregon,46.2302,-124.003624,12/28/12,12
Oregon,46.2286726,-124.0217721,12/28/12,12
Oregon,46.2286726,-124.0217721,12/28/12,12
Washington,47.6823788,-122.3996687,12/28/12,12
Washington,48.7871878,-122.7081871,12/28/12,12
Washington,48.7871878,-122.7081871,12/28/12,12
Wisconsin,46.6846143,-92.0982599,12/28/12,12
Wisconsin,44.0927942,-87.6501703,12/28/12,12
Wisconsin,43.0428845,-87.8892372,12/28/12,12
Wisconsin,42.9971754,-87.8829058,12/28/12,12
Michigan,46.272936,-84.5878601,12/29/12,12
Michigan,46.2159513,-84.5713806,12/29/12,12
Michigan,46.2315011,-84.5717792,12/29/12,12
Michigan,46.3751224,-84.3540573,12/29/12,12
Michigan,46.272936,-84.5878601,12/29/12,12
Michigan,44.6749805,-85.6611802,12/29/12,12
Michigan,44.6749805,-85.6611802,12/29/12,12
Michigan,44.693095,-85.6548287,12/29/12,12
Michigan,44.6749805,-85.6611802,12/29/12,12
Michigan,45.8349591,-84.722418,12/29/12,12
Michigan,45.8173809,-84.7265692,12/29/12,12
Michigan,44.2607528,-86.2928867,12/29/12,12
Ohio,41.2442356,-83.622973,12/29/12,12
Washington,46.9425863,-124.1223335,12/29/12,12
Washington,46.9425863,-124.1223335,12/29/12,12
Washington,46.9425863,-124.1223335,12/29/12,12
Washington,46.9425863,-124.1223335,12/29/12,12
Washington,46.9425863,-124.1223335,12/29/12,12
Washington,46.9425863,-124.1223335,12/29/12,12
Washington,46.9425863,-124.1223335,12/29/12,12
Washington,46.9425863,-124.1223335,12/29/12,12
Washington,47.683891,-122.4005622,12/29/12,12
Washington,47.6833073,-122.40051,12/29/12,12
Washington,47.6831858,-122.4006202,12/29/12,12
Washington,47.683475,-122.400666,12/29/12,12
Washington,47.682471,-122.400562,12/29/12,12
Washington,48.5476481,-122.4876237,12/29/12,12
Washington,48.210281,-122.364814,12/29/12,12
Washington,47.0812514,-122.7180576,12/29/12,12
Wisconsin,42.9971754,-87.8829058,12/29/12,12
Wisconsin,42.6719814,-88.8456806,12/29/12,12
Michigan,46.2260764,-84.5721531,12/30/12,12
Michigan,46.2116529,-84.550794,12/30/12,12
Michigan,46.2116529,-84.550794,12/30/12,12
Michigan,46.1986067,-84.5715523,12/30/12,12
Michigan,46.3751224,-84.3540573,12/30/12,12
Michigan,46.2047766,-84.5716508,12/30/12,12
Michigan,46.2068316,-84.6204681,12/30/12,12
Michigan,46.2047766,-84.5716508,12/30/12,12
Michigan,46.213748,-84.550787,12/30/12,12
Michigan,45.3793043,-84.9463754,12/30/12,12
Michigan,44.280721,-83.48905,12/30/12,12
Michigan,45.0322026,-84.6887161,12/30/12,12
Michigan,45.0551139,-84.6850204,12/30/12,12
Oregon,46.2286726,-124.0217721,12/30/12,12
Oregon,46.2286726,-124.0217721,12/30/12,12
Oregon,44.9169907,-123.0016235,12/30/12,12
Washington,47.682211,-122.3998118,12/30/12,12
Washington,47.6800207,-122.4007836,12/30/12,12
Washington,47.682211,-122.3998118,12/30/12,12
Washington,47.6837289,-122.4007806,12/30/12,12
Washington,48.336124,-122.412882,12/30/12,12
Washington,48.2282464,-122.3494577,12/30/12,12
Washington,48.7871878,-122.7081871,12/30/12,12
Wisconsin,42.9971754,-87.8829058,12/30/12,12
Wisconsin,43.7498742,-87.6998279,12/30/12,12
Michigan,44.678663,-85.6585195,12/31/12,12
Washington,47.662576,-122.12052,12/31/12,12
Washington,47.6833145,-122.4004188,12/31/12,12
Washington,47.662576,-122.12052,12/31/12,12
Washington,48.7913874,-122.705559,12/31/12,12
Washington,48.7871878,-122.7081871,12/31/12,12
Wisconsin,46.682496,-92.095489,12/31/12,12
Wisconsin,46.6845935,-92.101443,12/31/12,12
Wisconsin,42.9971754,-87.8829058,12/31/12,12
Wisconsin,42.9971754,-87.8829058,12/31/12,12
Wisconsin,42.9971754,-87.8829058,12/31/12,12
Wisconsin,42.9971754,-87.8829058,12/31/12,12
Michigan,46.2068316,-84.6204681,1/1/13,1
Michigan,44.678663,-85.6585195,1/1/13,1
Michigan,43.2511023,-86.037524,1/1/13,1
Montana,47.6776602,-114.1402799,1/1/13,1
North Dakota,46.8400309,-96.877562,1/1/13,1
New York,42.89139,-78.89472,1/1/13,1
New York,42.89139,-78.89472,1/1/13,1
New York,41.006697,-72.0545053,1/1/13,1
Oregon,46.2286726,-124.0217721,1/1/13,1
Oregon,46.2286726,-124.0217721,1/1/13,1
Oregon,46.228806,-124.022429,1/1/13,1
Oregon,46.228806,-124.022429,1/1/13,1
South Dakota,43.9196922,-99.8966523,1/1/13,1
Washington,47.8133895,-119.6386111,1/1/13,1
Washington,46.9286965,-124.1613007,1/1/13,1
Washington,46.9425863,-124.1223335,1/1/13,1
Washington,47.6698058,-122.3913208,1/1/13,1
Washington,47.6800207,-122.4007836,1/1/13,1
Washington,47.68315,-122.4004269,1/1/13,1
Washington,48.3462037,-122.4286549,1/1/13,1
Washington,48.3384463,-122.4334324,1/1/13,1
Washington,48.3384463,-122.4334324,1/1/13,1
Washington,48.2282464,-122.3494577,1/1/13,1
Washington,48.2102601,-122.365471,1/1/13,1
Washington,48.2057972,-122.3683629,1/1/13,1
Washington,47.1004537,-122.7266407,1/1/13,1
Washington,47.1004537,-122.7266407,1/1/13,1
Washington,47.1004537,-122.7266407,1/1/13,1
Washington,48.7871878,-122.7081871,1/1/13,1
Washington,48.7871878,-122.7081871,1/1/13,1
Washington,48.7871878,-122.7081871,1/1/13,1
Wisconsin,46.5360746,-90.8946133,1/1/13,1
Wisconsin,46.412848,-91.0534772,1/1/13,1
Wisconsin,44.503496,-87.765302,1/1/13,1
Wisconsin,44.5059212,-87.7669172,1/1/13,1
Wisconsin,44.5059212,-87.7669172,1/1/13,1
Wisconsin,43.53127,-88.62425,1/1/13,1
Wisconsin,46.6904092,-92.0879352,1/1/13,1
Wisconsin,46.6935823,-92.0939876,1/1/13,1
Wisconsin,44.38615,-88.25116,1/1/13,1
Wisconsin,42.6531244,-88.7963304,1/1/13,1
Wisconsin,42.6630423,-88.8059005,1/1/13,1
Wisconsin,43.7641099,-87.6958297,1/1/13,1
Wisconsin,43.7562069,-87.7038449,1/1/13,1
Wisconsin,43.7562069,-87.7038449,1/1/13,1
Wisconsin,43.7498742,-87.6998279,1/1/13,1
Michigan,46.2225948,-84.5508594,1/2/13,1
Michigan,46.214436,-84.5715446,1/2/13,1
Michigan,46.2271699,-84.5718401,1/2/13,1
Michigan,44.6953525,-85.6585195,1/2/13,1
